lr_group_0,lr_group_1,step,valid-uas_macro_f1,valid-uas_micro_f1,valid-las_macro_f1,valid-las_micro_f1,epoch,train-loss_arc,train-loss_type,train-loss
4.89330171902786e-05,4.89330171902786e-05,65,,,,,,,,
4.8814463544754004e-05,4.8814463544754004e-05,66,,,,,,,,
4.86959098992294e-05,4.86959098992294e-05,67,,,,,,,,
4.8577356253704806e-05,4.8577356253704806e-05,68,,,,,,,,
4.84588026081802e-05,4.84588026081802e-05,69,,,,,,,,
4.834024896265561e-05,4.834024896265561e-05,70,,,,,,,,
4.8221695317131005e-05,4.8221695317131005e-05,71,,,,,,,,
,,62,28.576565468343006,39.226519337016576,13.19660774408141,24.102209944751383,0,,,
4.81031416716064e-05,4.81031416716064e-05,73,,,,,,,,
4.7984588026081806e-05,4.7984588026081806e-05,74,,,,,,,,
4.7866034380557204e-05,4.7866034380557204e-05,75,,,,,,,,
4.774748073503261e-05,4.774748073503261e-05,76,,,,,,,,
4.7628927089508e-05,4.7628927089508e-05,77,,,,,,,,
4.75103734439834e-05,4.75103734439834e-05,78,,,,,,,,
4.73918197984588e-05,4.73918197984588e-05,79,,,,,,,,
,,69,36.56414385603037,45.78729281767956,16.320738326866767,31.837016574585636,0,,,
4.7273266152934205e-05,4.7273266152934205e-05,81,,,,,,,,
4.71547125074096e-05,4.71547125074096e-05,82,,,,,,,,
4.7036158861885006e-05,4.7036158861885006e-05,83,,,,,,,,
4.6917605216360404e-05,4.6917605216360404e-05,84,,,,,,,,
4.679905157083581e-05,4.679905157083581e-05,85,,,,,,,,
4.6680497925311206e-05,4.6680497925311206e-05,86,,,,,,,,
4.656194427978661e-05,4.656194427978661e-05,87,,,,,,,,
,,76,43.7111324544703,53.24585635359116,20.329653873148928,39.364640883977906,0,,,
4.644339063426201e-05,4.644339063426201e-05,89,,,,,,,,
4.6324836988737405e-05,4.6324836988737405e-05,90,,,,,,,,
4.620628334321281e-05,4.620628334321281e-05,91,,,,,,,,
4.6087729697688206e-05,4.6087729697688206e-05,92,,,,,,,,
4.5969176052163604e-05,4.5969176052163604e-05,93,,,,,,,,
4.5850622406639e-05,4.5850622406639e-05,94,,,,,,,,
4.5732068761114405e-05,4.5732068761114405e-05,95,,,,,,,,
,,83,45.96089565825743,57.4585635359116,22.865416959755418,43.646408839779006,0,,,
4.56135151155898e-05,4.56135151155898e-05,97,,,,,,,,
4.549496147006521e-05,4.549496147006521e-05,98,,,,,,,,
4.5376407824540605e-05,4.5376407824540605e-05,99,,,,,,,,
4.525785417901601e-05,4.525785417901601e-05,100,,,,,,,,
4.5139300533491406e-05,4.5139300533491406e-05,101,,,,,,,,
4.502074688796681e-05,4.502074688796681e-05,102,,,,,,,,
4.490219324244221e-05,4.490219324244221e-05,103,,,,,,,,
,,90,51.299226927150166,62.91436464088398,24.7646760941774,48.96408839779006,0,,,
4.478363959691761e-05,4.478363959691761e-05,105,,,,,,,,
4.466508595139301e-05,4.466508595139301e-05,106,,,,,,,,
4.454653230586841e-05,4.454653230586841e-05,107,,,,,,,,
4.4427978660343805e-05,4.4427978660343805e-05,108,,,,,,,,
4.430942501481921e-05,4.430942501481921e-05,109,,,,,,,,
4.4190871369294606e-05,4.4190871369294606e-05,110,,,,,,,,
4.4072317723770004e-05,4.4072317723770004e-05,111,,,,,,,,
,,97,52.95008090984239,68.50828729281768,30.529521671979058,54.21270718232044,0,,,
4.395376407824541e-05,4.395376407824541e-05,113,,,,,,,,
4.3835210432720805e-05,4.3835210432720805e-05,114,,,,,,,,
,,99,,,,,0,1.0967824459075928,0.8406614661216736,1.9374439716339111
4.371665678719621e-05,4.371665678719621e-05,116,,,,,,,,
4.359810314167161e-05,4.359810314167161e-05,117,,,,,,,,
4.347954949614701e-05,4.347954949614701e-05,118,,,,,,,,
4.336099585062241e-05,4.336099585062241e-05,119,,,,,,,,
4.324244220509781e-05,4.324244220509781e-05,120,,,,,,,,
,,104,61.81264905343643,69.9585635359116,31.771107832469326,55.24861878453039,0,,,
4.312388855957321e-05,4.312388855957321e-05,122,,,,,,,,
4.3005334914048615e-05,4.3005334914048615e-05,123,,,,,,,,
4.2886781268524005e-05,4.2886781268524005e-05,124,,,,,,,,
4.276822762299941e-05,4.276822762299941e-05,125,,,,,,,,
4.264967397747481e-05,4.264967397747481e-05,126,,,,,,,,
4.253112033195021e-05,4.253112033195021e-05,127,,,,,,,,
4.241256668642561e-05,4.241256668642561e-05,128,,,,,,,,
,,111,59.936278278960486,74.51657458563537,33.79581473755982,60.49723756906077,0,,,
4.2294013040901006e-05,4.2294013040901006e-05,130,,,,,,,,
4.217545939537641e-05,4.217545939537641e-05,131,,,,,,,,
4.205690574985181e-05,4.205690574985181e-05,132,,,,,,,,
4.193835210432721e-05,4.193835210432721e-05,133,,,,,,,,
4.181979845880261e-05,4.181979845880261e-05,134,,,,,,,,
4.1701244813278014e-05,4.1701244813278014e-05,135,,,,,,,,
4.158269116775341e-05,4.158269116775341e-05,136,,,,,,,,
,,118,63.01147509911258,75.06906077348067,36.47339208877713,63.12154696132597,0,,,
4.1464137522228815e-05,4.1464137522228815e-05,138,,,,,,,,
4.1345583876704206e-05,4.1345583876704206e-05,139,,,,,,,,
4.122703023117961e-05,4.122703023117961e-05,140,,,,,,,,
4.110847658565501e-05,4.110847658565501e-05,141,,,,,,,,
4.098992294013041e-05,4.098992294013041e-05,142,,,,,,,,
4.087136929460581e-05,4.087136929460581e-05,143,,,,,,,,
4.0752815649081214e-05,4.0752815649081214e-05,144,,,,,,,,
,,125,59.69456075396828,71.8232044198895,34.56967566342715,60.151933701657455,0,,,
4.063426200355661e-05,4.063426200355661e-05,146,,,,,,,,
4.051570835803201e-05,4.051570835803201e-05,147,,,,,,,,
4.039715471250741e-05,4.039715471250741e-05,148,,,,,,,,
4.027860106698281e-05,4.027860106698281e-05,149,,,,,,,,
4.0160047421458214e-05,4.0160047421458214e-05,150,,,,,,,,
4.004149377593361e-05,4.004149377593361e-05,151,,,,,,,,
3.9922940130409016e-05,3.9922940130409016e-05,152,,,,,,,,
,,132,66.31967794414808,78.72928176795581,40.71427231634351,66.91988950276243,0,,,
3.980438648488441e-05,3.980438648488441e-05,154,,,,,,,,
3.968583283935981e-05,3.968583283935981e-05,155,,,,,,,,
3.956727919383521e-05,3.956727919383521e-05,156,,,,,,,,
3.944872554831061e-05,3.944872554831061e-05,157,,,,,,,,
3.933017190278601e-05,3.933017190278601e-05,158,,,,,,,,
3.9211618257261414e-05,3.9211618257261414e-05,159,,,,,,,,
3.909306461173681e-05,3.909306461173681e-05,160,,,,,,,,
,,139,71.52500430607327,82.73480662983425,43.56256016554236,71.40883977900553,0,,,
3.8974510966212216e-05,3.8974510966212216e-05,162,,,,,,,,
3.8855957320687613e-05,3.8855957320687613e-05,163,,,,,,,,
3.873740367516302e-05,3.873740367516302e-05,164,,,,,,,,
3.8618850029638415e-05,3.8618850029638415e-05,165,,,,,,,,
3.850029638411381e-05,3.850029638411381e-05,166,,,,,,,,
3.838174273858922e-05,3.838174273858922e-05,167,,,,,,,,
3.8263189093064614e-05,3.8263189093064614e-05,168,,,,,,,,
,,146,78.08855646340189,83.63259668508287,46.745246038489356,72.79005524861877,0,,,
3.814463544754001e-05,3.814463544754001e-05,170,,,,,,,,
3.802608180201541e-05,3.802608180201541e-05,171,,,,,,,,
3.790752815649081e-05,3.790752815649081e-05,172,,,,,,,,
,,149,,,,,0,0.7624288201332092,0.504680335521698,1.2671091556549072
3.778897451096621e-05,3.778897451096621e-05,174,,,,,,,,
3.7670420865441615e-05,3.7670420865441615e-05,175,,,,,,,,
3.755186721991701e-05,3.755186721991701e-05,176,,,,,,,,
3.743331357439242e-05,3.743331357439242e-05,177,,,,,,,,
,,153,72.86515006140773,82.80386740331491,46.70951348443322,73.1353591160221,0,,,
3.7314759928867814e-05,3.7314759928867814e-05,179,,,,,,,,
3.719620628334322e-05,3.719620628334322e-05,180,,,,,,,,
3.7077652637818616e-05,3.7077652637818616e-05,181,,,,,,,,
3.695909899229402e-05,3.695909899229402e-05,182,,,,,,,,
3.684054534676942e-05,3.684054534676942e-05,183,,,,,,,,
3.6721991701244815e-05,3.6721991701244815e-05,184,,,,,,,,
3.660343805572021e-05,3.660343805572021e-05,185,,,,,,,,
3.6484884410195617e-05,3.6484884410195617e-05,186,,,,,,,,
3.6366330764671014e-05,3.6366330764671014e-05,187,,,,,,,,
3.624777711914641e-05,3.624777711914641e-05,188,,,,,,,,
,,163,75.20184528238431,85.4281767955801,51.63478312524287,76.93370165745857,1,,,
3.6129223473621816e-05,3.6129223473621816e-05,190,,,,,,,,
3.601066982809721e-05,3.601066982809721e-05,191,,,,,,,,
3.589211618257262e-05,3.589211618257262e-05,192,,,,,,,,
3.5773562537048015e-05,3.5773562537048015e-05,193,,,,,,,,
3.565500889152342e-05,3.565500889152342e-05,194,,,,,,,,
3.5536455245998817e-05,3.5536455245998817e-05,195,,,,,,,,
3.541790160047422e-05,3.541790160047422e-05,196,,,,,,,,
,,170,72.95926329945384,86.74033149171271,53.01296675166777,79.07458563535911,1,,,
3.529934795494962e-05,3.529934795494962e-05,198,,,,,,,,
3.518079430942502e-05,3.518079430942502e-05,199,,,,,,,,
3.506224066390041e-05,3.506224066390041e-05,200,,,,,,,,
3.494368701837582e-05,3.494368701837582e-05,201,,,,,,,,
3.4825133372851215e-05,3.4825133372851215e-05,202,,,,,,,,
3.470657972732662e-05,3.470657972732662e-05,203,,,,,,,,
3.4588026081802016e-05,3.4588026081802016e-05,204,,,,,,,,
,,177,80.92769159073487,88.39779005524862,57.23140413341934,80.93922651933701,1,,,
3.4469472436277414e-05,3.4469472436277414e-05,206,,,,,,,,
3.435091879075282e-05,3.435091879075282e-05,207,,,,,,,,
3.4232365145228216e-05,3.4232365145228216e-05,208,,,,,,,,
3.411381149970362e-05,3.411381149970362e-05,209,,,,,,,,
3.399525785417902e-05,3.399525785417902e-05,210,,,,,,,,
3.387670420865442e-05,3.387670420865442e-05,211,,,,,,,,
3.375815056312982e-05,3.375815056312982e-05,212,,,,,,,,
,,184,74.61970035377684,88.67403314917127,56.785427202965366,81.97513812154696,1,,,
3.363959691760522e-05,3.363959691760522e-05,214,,,,,,,,
3.3521043272080614e-05,3.3521043272080614e-05,215,,,,,,,,
3.340248962655602e-05,3.340248962655602e-05,216,,,,,,,,
3.3283935981031416e-05,3.3283935981031416e-05,217,,,,,,,,
3.316538233550682e-05,3.316538233550682e-05,218,,,,,,,,
3.304682868998222e-05,3.304682868998222e-05,219,,,,,,,,
3.292827504445762e-05,3.292827504445762e-05,220,,,,,,,,
,,191,82.12255540126617,89.22651933701657,59.12551058361609,81.97513812154696,1,,,
3.280972139893302e-05,3.280972139893302e-05,222,,,,,,,,
3.2691167753408416e-05,3.2691167753408416e-05,223,,,,,,,,
3.257261410788382e-05,3.257261410788382e-05,224,,,,,,,,
3.245406046235922e-05,3.245406046235922e-05,225,,,,,,,,
3.233550681683462e-05,3.233550681683462e-05,226,,,,,,,,
3.221695317131002e-05,3.221695317131002e-05,227,,,,,,,,
3.2098399525785424e-05,3.2098399525785424e-05,228,,,,,,,,
,,198,78.44773272535802,89.08839779005525,56.222039055777415,82.66574585635358,1,,,
3.1979845880260815e-05,3.1979845880260815e-05,230,,,,,,,,
,,199,,,,,1,0.6051931381225586,0.4269442856311798,1.032137393951416
3.186129223473622e-05,3.186129223473622e-05,232,,,,,,,,
3.1742738589211616e-05,3.1742738589211616e-05,233,,,,,,,,
3.162418494368702e-05,3.162418494368702e-05,234,,,,,,,,
3.150563129816242e-05,3.150563129816242e-05,235,,,,,,,,
3.138707765263782e-05,3.138707765263782e-05,236,,,,,,,,
3.126852400711322e-05,3.126852400711322e-05,237,,,,,,,,
,,205,80.6784744661287,89.77900552486187,61.85384029643475,84.18508287292818,1,,,
3.1149970361588624e-05,3.1149970361588624e-05,239,,,,,,,,
3.103141671606402e-05,3.103141671606402e-05,240,,,,,,,,
3.091286307053942e-05,3.091286307053942e-05,241,,,,,,,,
3.079430942501482e-05,3.079430942501482e-05,242,,,,,,,,
3.067575577949022e-05,3.067575577949022e-05,243,,,,,,,,
3.0557202133965625e-05,3.0557202133965625e-05,244,,,,,,,,
3.043864848844102e-05,3.043864848844102e-05,245,,,,,,,,
,,212,82.52130594213803,90.05524861878453,60.28800557862566,84.8756906077348,1,,,
3.032009484291642e-05,3.032009484291642e-05,247,,,,,,,,
3.020154119739182e-05,3.020154119739182e-05,248,,,,,,,,
3.008298755186722e-05,3.008298755186722e-05,249,,,,,,,,
2.9964433906342622e-05,2.9964433906342622e-05,250,,,,,,,,
2.984588026081802e-05,2.984588026081802e-05,251,,,,,,,,
2.972732661529342e-05,2.972732661529342e-05,252,,,,,,,,
2.960877296976882e-05,2.960877296976882e-05,253,,,,,,,,
,,219,81.74857654346842,89.70994475138122,62.84686809447898,84.94475138121547,1,,,
2.9490219324244222e-05,2.9490219324244222e-05,255,,,,,,,,
2.9371665678719623e-05,2.9371665678719623e-05,256,,,,,,,,
2.9253112033195024e-05,2.9253112033195024e-05,257,,,,,,,,
2.9134558387670425e-05,2.9134558387670425e-05,258,,,,,,,,
2.9016004742145825e-05,2.9016004742145825e-05,259,,,,,,,,
2.889745109662122e-05,2.889745109662122e-05,260,,,,,,,,
2.877889745109662e-05,2.877889745109662e-05,261,,,,,,,,
,,226,84.2637139851083,89.98618784530387,61.26733401774239,84.39226519337016,1,,,
2.866034380557202e-05,2.866034380557202e-05,263,,,,,,,,
2.8541790160047422e-05,2.8541790160047422e-05,264,,,,,,,,
2.8423236514522823e-05,2.8423236514522823e-05,265,,,,,,,,
2.8304682868998224e-05,2.8304682868998224e-05,266,,,,,,,,
2.8186129223473624e-05,2.8186129223473624e-05,267,,,,,,,,
2.8067575577949022e-05,2.8067575577949022e-05,268,,,,,,,,
2.7949021932424423e-05,2.7949021932424423e-05,269,,,,,,,,
,,233,83.30543617330001,90.26243093922653,64.92737040176566,85.84254143646409,1,,,
2.7830468286899824e-05,2.7830468286899824e-05,271,,,,,,,,
2.7711914641375224e-05,2.7711914641375224e-05,272,,,,,,,,
2.7593360995850625e-05,2.7593360995850625e-05,273,,,,,,,,
2.7474807350326026e-05,2.7474807350326026e-05,274,,,,,,,,
2.7356253704801427e-05,2.7356253704801427e-05,275,,,,,,,,
2.723770005927682e-05,2.723770005927682e-05,276,,,,,,,,
2.7119146413752222e-05,2.7119146413752222e-05,277,,,,,,,,
,,240,84.16030416946093,90.88397790055248,63.28277168817702,86.04972375690608,1,,,
2.7000592768227623e-05,2.7000592768227623e-05,279,,,,,,,,
2.6882039122703023e-05,2.6882039122703023e-05,280,,,,,,,,
2.6763485477178424e-05,2.6763485477178424e-05,281,,,,,,,,
2.6644931831653825e-05,2.6644931831653825e-05,282,,,,,,,,
2.6526378186129226e-05,2.6526378186129226e-05,283,,,,,,,,
2.6407824540604627e-05,2.6407824540604627e-05,284,,,,,,,,
2.6289270895080024e-05,2.6289270895080024e-05,285,,,,,,,,
,,247,84.17826597362466,91.36740331491713,65.91698452695942,87.08563535911603,1,,,
2.6170717249555425e-05,2.6170717249555425e-05,287,,,,,,,,
2.6052163604030826e-05,2.6052163604030826e-05,288,,,,,,,,
,,249,,,,,1,0.3882255256175995,0.2794930934906006,0.6677186489105225
2.5933609958506227e-05,2.5933609958506227e-05,290,,,,,,,,
2.5815056312981628e-05,2.5815056312981628e-05,291,,,,,,,,
2.5696502667457022e-05,2.5696502667457022e-05,292,,,,,,,,
2.5577949021932423e-05,2.5577949021932423e-05,293,,,,,,,,
2.5459395376407823e-05,2.5459395376407823e-05,294,,,,,,,,
,,254,83.62338521554356,91.09116022099447,65.07660464911376,86.80939226519338,1,,,
2.5340841730883224e-05,2.5340841730883224e-05,296,,,,,,,,
2.5222288085358625e-05,2.5222288085358625e-05,297,,,,,,,,
2.5103734439834026e-05,2.5103734439834026e-05,298,,,,,,,,
2.4985180794309427e-05,2.4985180794309427e-05,299,,,,,,,,
2.4866627148784828e-05,2.4866627148784828e-05,300,,,,,,,,
2.474807350326023e-05,2.474807350326023e-05,301,,,,,,,,
2.462951985773563e-05,2.462951985773563e-05,302,,,,,,,,
,,261,82.45544424141363,90.60773480662984,64.5706041262806,86.60220994475138,1,,,
2.4510966212211027e-05,2.4510966212211027e-05,304,,,,,,,,
2.4392412566686428e-05,2.4392412566686428e-05,305,,,,,,,,
2.427385892116183e-05,2.427385892116183e-05,306,,,,,,,,
2.4155305275637226e-05,2.4155305275637226e-05,307,,,,,,,,
2.4036751630112627e-05,2.4036751630112627e-05,308,,,,,,,,
2.3918197984588027e-05,2.3918197984588027e-05,309,,,,,,,,
2.3799644339063425e-05,2.3799644339063425e-05,310,,,,,,,,
,,268,86.9986179923598,91.02209944751381,66.37028803352824,87.36187845303867,1,,,
2.3681090693538826e-05,2.3681090693538826e-05,312,,,,,,,,
2.3562537048014227e-05,2.3562537048014227e-05,313,,,,,,,,
2.3443983402489627e-05,2.3443983402489627e-05,314,,,,,,,,
2.3325429756965028e-05,2.3325429756965028e-05,315,,,,,,,,
2.320687611144043e-05,2.320687611144043e-05,316,,,,,,,,
2.308832246591583e-05,2.308832246591583e-05,317,,,,,,,,
2.2969768820391227e-05,2.2969768820391227e-05,318,,,,,,,,
,,275,83.92084189849416,91.4364640883978,66.39967032446259,87.56906077348067,1,,,
2.2851215174866628e-05,2.2851215174866628e-05,320,,,,,,,,
2.273266152934203e-05,2.273266152934203e-05,321,,,,,,,,
2.261410788381743e-05,2.261410788381743e-05,322,,,,,,,,
2.249555423829283e-05,2.249555423829283e-05,323,,,,,,,,
2.2377000592768228e-05,2.2377000592768228e-05,324,,,,,,,,
2.225844694724363e-05,2.225844694724363e-05,325,,,,,,,,
2.2139893301719027e-05,2.2139893301719027e-05,326,,,,,,,,
,,282,82.59570964438494,91.36740331491713,66.9612479783464,87.5,1,,,
2.2021339656194427e-05,2.2021339656194427e-05,328,,,,,,,,
2.1902786010669828e-05,2.1902786010669828e-05,329,,,,,,,,
2.178423236514523e-05,2.178423236514523e-05,330,,,,,,,,
2.166567871962063e-05,2.166567871962063e-05,331,,,,,,,,
2.154712507409603e-05,2.154712507409603e-05,332,,,,,,,,
2.1428571428571428e-05,2.1428571428571428e-05,333,,,,,,,,
2.131001778304683e-05,2.131001778304683e-05,334,,,,,,,,
,,289,82.66814478153346,91.36740331491713,67.49731918896002,87.56906077348067,1,,,
2.119146413752223e-05,2.119146413752223e-05,336,,,,,,,,
2.107291049199763e-05,2.107291049199763e-05,337,,,,,,,,
2.095435684647303e-05,2.095435684647303e-05,338,,,,,,,,
2.0835803200948432e-05,2.0835803200948432e-05,339,,,,,,,,
2.0717249555423833e-05,2.0717249555423833e-05,340,,,,,,,,
2.059869590989923e-05,2.059869590989923e-05,341,,,,,,,,
2.048014226437463e-05,2.048014226437463e-05,342,,,,,,,,
,,296,85.07346644809823,92.3342541436464,68.20303042059298,88.53591160220995,1,,,
2.036158861885003e-05,2.036158861885003e-05,344,,,,,,,,
2.024303497332543e-05,2.024303497332543e-05,345,,,,,,,,
2.012448132780083e-05,2.012448132780083e-05,346,,,,,,,,
,,299,,,,,1,0.4038284122943878,0.32672008872032166,0.7305485010147095
2.000592768227623e-05,2.000592768227623e-05,348,,,,,,,,
1.988737403675163e-05,1.988737403675163e-05,349,,,,,,,,
1.976882039122703e-05,1.976882039122703e-05,350,,,,,,,,
1.965026674570243e-05,1.965026674570243e-05,351,,,,,,,,
,,303,85.4375082901905,91.85082872928176,68.26884403166,88.32872928176796,1,,,
1.953171310017783e-05,1.953171310017783e-05,353,,,,,,,,
1.9413159454653232e-05,1.9413159454653232e-05,354,,,,,,,,
1.9294605809128633e-05,1.9294605809128633e-05,355,,,,,,,,
1.9176052163604034e-05,1.9176052163604034e-05,356,,,,,,,,
1.905749851807943e-05,1.905749851807943e-05,357,,,,,,,,
1.8938944872554832e-05,1.8938944872554832e-05,358,,,,,,,,
1.8820391227030233e-05,1.8820391227030233e-05,359,,,,,,,,
,,310,84.96961856217763,92.12707182320442,72.65828304140341,89.08839779005525,1,,,
1.8701837581505634e-05,1.8701837581505634e-05,361,,,,,,,,
1.858328393598103e-05,1.858328393598103e-05,362,,,,,,,,
1.8464730290456432e-05,1.8464730290456432e-05,363,,,,,,,,
1.834617664493183e-05,1.834617664493183e-05,364,,,,,,,,
1.822762299940723e-05,1.822762299940723e-05,365,,,,,,,,
1.810906935388263e-05,1.810906935388263e-05,366,,,,,,,,
1.7990515708358032e-05,1.7990515708358032e-05,367,,,,,,,,
1.7871962062833433e-05,1.7871962062833433e-05,368,,,,,,,,
1.7753408417308834e-05,1.7753408417308834e-05,369,,,,,,,,
1.7634854771784235e-05,1.7634854771784235e-05,370,,,,,,,,
,,320,85.43619901885302,92.67955801104972,72.60922584900455,89.43370165745857,2,,,
1.7516301126259632e-05,1.7516301126259632e-05,372,,,,,,,,
1.7397747480735033e-05,1.7397747480735033e-05,373,,,,,,,,
1.7279193835210434e-05,1.7279193835210434e-05,374,,,,,,,,
1.7160640189685835e-05,1.7160640189685835e-05,375,,,,,,,,
1.7042086544161235e-05,1.7042086544161235e-05,376,,,,,,,,
1.6923532898636636e-05,1.6923532898636636e-05,377,,,,,,,,
1.6804979253112034e-05,1.6804979253112034e-05,378,,,,,,,,
,,327,85.16112299750367,92.5414364640884,73.94167394629211,89.43370165745857,2,,,
1.6686425607587435e-05,1.6686425607587435e-05,380,,,,,,,,
1.6567871962062832e-05,1.6567871962062832e-05,381,,,,,,,,
1.6449318316538233e-05,1.6449318316538233e-05,382,,,,,,,,
1.6330764671013634e-05,1.6330764671013634e-05,383,,,,,,,,
1.6212211025489035e-05,1.6212211025489035e-05,384,,,,,,,,
1.6093657379964435e-05,1.6093657379964435e-05,385,,,,,,,,
1.5975103734439833e-05,1.5975103734439833e-05,386,,,,,,,,
,,334,85.26349136962084,92.3342541436464,72.01116776005978,89.08839779005525,2,,,
1.5856550088915234e-05,1.5856550088915234e-05,388,,,,,,,,
1.5737996443390634e-05,1.5737996443390634e-05,389,,,,,,,,
1.5619442797866035e-05,1.5619442797866035e-05,390,,,,,,,,
1.5500889152341436e-05,1.5500889152341436e-05,391,,,,,,,,
1.5382335506816837e-05,1.5382335506816837e-05,392,,,,,,,,
1.5263781861292238e-05,1.5263781861292238e-05,393,,,,,,,,
1.5145228215767635e-05,1.5145228215767635e-05,394,,,,,,,,
,,341,85.36576586128447,93.0939226519337,74.6509052543889,89.9171270718232,2,,,
1.5026674570243034e-05,1.5026674570243034e-05,396,,,,,,,,
1.4908120924718435e-05,1.4908120924718435e-05,397,,,,,,,,
1.4789567279193836e-05,1.4789567279193836e-05,398,,,,,,,,
1.4671013633669237e-05,1.4671013633669237e-05,399,,,,,,,,
1.4552459988144638e-05,1.4552459988144638e-05,400,,,,,,,,
1.4433906342620035e-05,1.4433906342620035e-05,401,,,,,,,,
1.4315352697095436e-05,1.4315352697095436e-05,402,,,,,,,,
,,348,85.84685025570148,93.16298342541437,74.77529509831899,90.12430939226518,2,,,
1.4196799051570835e-05,1.4196799051570835e-05,404,,,,,,,,
,,349,,,,,2,0.23397928476333618,0.16144448518753052,0.3954237699508667
1.4078245406046236e-05,1.4078245406046236e-05,406,,,,,,,,
