lr_group_0,lr_group_1,step,valid-loss,valid-entity_macro_f1,valid-character_macro_f1,epoch,train-loss
4.4773333333333334e-05,4.4773333333333334e-05,56,,,,,
,,49,,,,,0.13146232068538666
4.466666666666667e-05,4.466666666666667e-05,58,,,,,
4.456e-05,4.456e-05,59,,,,,
4.445333333333334e-05,4.445333333333334e-05,60,,,,,
4.434666666666667e-05,4.434666666666667e-05,61,,,,,
4.424e-05,4.424e-05,62,,,,,
4.413333333333334e-05,4.413333333333334e-05,63,,,,,
,,55,0.15700000524520874,76.82877882170335,87.15823088678188,0,
4.402666666666666e-05,4.402666666666666e-05,65,,,,,
4.392e-05,4.392e-05,66,,,,,
4.3813333333333336e-05,4.3813333333333336e-05,67,,,,,
4.3706666666666666e-05,4.3706666666666666e-05,68,,,,,
4.36e-05,4.36e-05,69,,,,,
4.349333333333334e-05,4.349333333333334e-05,70,,,,,
4.338666666666667e-05,4.338666666666667e-05,71,,,,,
,,62,0.13713257014751434,77.72061226755325,87.70980155823254,0,
4.3280000000000006e-05,4.3280000000000006e-05,73,,,,,
4.3173333333333336e-05,4.3173333333333336e-05,74,,,,,
4.3066666666666665e-05,4.3066666666666665e-05,75,,,,,
4.296e-05,4.296e-05,76,,,,,
4.285333333333333e-05,4.285333333333333e-05,77,,,,,
4.274666666666667e-05,4.274666666666667e-05,78,,,,,
4.2640000000000005e-05,4.2640000000000005e-05,79,,,,,
,,69,0.13832002878189087,78.23127567791683,86.21166610741078,0,
4.2533333333333335e-05,4.2533333333333335e-05,81,,,,,
4.242666666666667e-05,4.242666666666667e-05,82,,,,,
4.232e-05,4.232e-05,83,,,,,
4.221333333333334e-05,4.221333333333334e-05,84,,,,,
4.210666666666667e-05,4.210666666666667e-05,85,,,,,
4.2e-05,4.2e-05,86,,,,,
4.1893333333333334e-05,4.1893333333333334e-05,87,,,,,
,,76,0.12979602813720703,80.05066124547113,88.07060126671259,0,
4.178666666666667e-05,4.178666666666667e-05,89,,,,,
4.168e-05,4.168e-05,90,,,,,
4.157333333333334e-05,4.157333333333334e-05,91,,,,,
4.146666666666667e-05,4.146666666666667e-05,92,,,,,
4.1360000000000004e-05,4.1360000000000004e-05,93,,,,,
4.1253333333333334e-05,4.1253333333333334e-05,94,,,,,
4.1146666666666663e-05,4.1146666666666663e-05,95,,,,,
,,83,0.137656107544899,81.54525234980859,88.70195222293293,0,
4.104e-05,4.104e-05,97,,,,,
4.093333333333334e-05,4.093333333333334e-05,98,,,,,
4.0826666666666667e-05,4.0826666666666667e-05,99,,,,,
4.072e-05,4.072e-05,100,,,,,
4.061333333333334e-05,4.061333333333334e-05,101,,,,,
4.050666666666667e-05,4.050666666666667e-05,102,,,,,
4.0400000000000006e-05,4.0400000000000006e-05,103,,,,,
,,90,0.13899226486682892,79.2189793922279,87.07716267247328,0,
4.0293333333333336e-05,4.0293333333333336e-05,105,,,,,
4.0186666666666666e-05,4.0186666666666666e-05,106,,,,,
4.008e-05,4.008e-05,107,,,,,
3.997333333333333e-05,3.997333333333333e-05,108,,,,,
3.986666666666667e-05,3.986666666666667e-05,109,,,,,
3.9760000000000006e-05,3.9760000000000006e-05,110,,,,,
3.9653333333333335e-05,3.9653333333333335e-05,111,,,,,
,,97,0.1278749406337738,80.67256737987707,87.91151503620861,0,
3.954666666666667e-05,3.954666666666667e-05,113,,,,,
3.944e-05,3.944e-05,114,,,,,
,,99,,,,,0.12648926675319672
3.933333333333333e-05,3.933333333333333e-05,116,,,,,
3.922666666666667e-05,3.922666666666667e-05,117,,,,,
3.912e-05,3.912e-05,118,,,,,
3.9013333333333335e-05,3.9013333333333335e-05,119,,,,,
3.890666666666667e-05,3.890666666666667e-05,120,,,,,
,,104,0.13952302932739258,78.55746882147079,87.72081448985047,0,
3.88e-05,3.88e-05,122,,,,,
3.869333333333334e-05,3.869333333333334e-05,123,,,,,
3.858666666666667e-05,3.858666666666667e-05,124,,,,,
3.848e-05,3.848e-05,125,,,,,
3.8373333333333334e-05,3.8373333333333334e-05,126,,,,,
3.8266666666666664e-05,3.8266666666666664e-05,127,,,,,
3.816e-05,3.816e-05,128,,,,,
,,111,0.13872823119163513,79.1097456240265,87.18483401111132,0,
3.805333333333334e-05,3.805333333333334e-05,130,,,,,
3.794666666666667e-05,3.794666666666667e-05,131,,,,,
3.7840000000000004e-05,3.7840000000000004e-05,132,,,,,
3.773333333333334e-05,3.773333333333334e-05,133,,,,,
3.762666666666667e-05,3.762666666666667e-05,134,,,,,
3.752e-05,3.752e-05,135,,,,,
3.7413333333333337e-05,3.7413333333333337e-05,136,,,,,
,,118,0.13214915990829468,79.60402302264585,88.08806736972315,0,
3.7306666666666666e-05,3.7306666666666666e-05,138,,,,,
3.72e-05,3.72e-05,139,,,,,
3.709333333333333e-05,3.709333333333333e-05,140,,,,,
3.698666666666667e-05,3.698666666666667e-05,141,,,,,
3.6880000000000006e-05,3.6880000000000006e-05,142,,,,,
3.6773333333333336e-05,3.6773333333333336e-05,143,,,,,
3.6666666666666666e-05,3.6666666666666666e-05,144,,,,,
,,125,0.1260872334241867,82.93241093024056,88.76135416732029,0,
3.656e-05,3.656e-05,146,,,,,
3.645333333333333e-05,3.645333333333333e-05,147,,,,,
3.634666666666667e-05,3.634666666666667e-05,148,,,,,
3.624e-05,3.624e-05,149,,,,,
3.6133333333333335e-05,3.6133333333333335e-05,150,,,,,
3.602666666666667e-05,3.602666666666667e-05,151,,,,,
3.592e-05,3.592e-05,152,,,,,
,,132,0.14921411871910095,81.5986955777134,88.12754549673299,0,
3.581333333333334e-05,3.581333333333334e-05,154,,,,,
3.570666666666667e-05,3.570666666666667e-05,155,,,,,
3.56e-05,3.56e-05,156,,,,,
3.5493333333333335e-05,3.5493333333333335e-05,157,,,,,
3.538666666666667e-05,3.538666666666667e-05,158,,,,,
3.528e-05,3.528e-05,159,,,,,
3.517333333333334e-05,3.517333333333334e-05,160,,,,,
,,139,0.14088918268680573,81.87820883487421,88.14047209626483,0,
3.506666666666667e-05,3.506666666666667e-05,162,,,,,
3.4960000000000004e-05,3.4960000000000004e-05,163,,,,,
3.4853333333333334e-05,3.4853333333333334e-05,164,,,,,
3.4746666666666664e-05,3.4746666666666664e-05,165,,,,,
3.464e-05,3.464e-05,166,,,,,
3.453333333333334e-05,3.453333333333334e-05,167,,,,,
3.442666666666667e-05,3.442666666666667e-05,168,,,,,
,,146,0.13216936588287354,79.24852412838179,88.48062146529276,0,
3.4320000000000003e-05,3.4320000000000003e-05,170,,,,,
3.421333333333333e-05,3.421333333333333e-05,171,,,,,
3.410666666666667e-05,3.410666666666667e-05,172,,,,,
,,149,,,,,0.07528822124004364
3.4000000000000007e-05,3.4000000000000007e-05,174,,,,,
3.389333333333333e-05,3.389333333333333e-05,175,,,,,
3.3786666666666666e-05,3.3786666666666666e-05,176,,,,,
3.368e-05,3.368e-05,177,,,,,
,,153,0.12411455065011978,83.39213485705565,89.2951924556473,0,
3.357333333333333e-05,3.357333333333333e-05,179,,,,,
3.346666666666667e-05,3.346666666666667e-05,180,,,,,
3.336e-05,3.336e-05,181,,,,,
3.3253333333333336e-05,3.3253333333333336e-05,182,,,,,
3.314666666666667e-05,3.314666666666667e-05,183,,,,,
3.304e-05,3.304e-05,184,,,,,
3.293333333333333e-05,3.293333333333333e-05,185,,,,,
3.282666666666667e-05,3.282666666666667e-05,186,,,,,
3.272e-05,3.272e-05,187,,,,,
3.2613333333333335e-05,3.2613333333333335e-05,188,,,,,
,,163,0.12427486479282379,81.2214532734935,88.50731222683498,1,
3.250666666666667e-05,3.250666666666667e-05,190,,,,,
3.24e-05,3.24e-05,191,,,,,
3.229333333333334e-05,3.229333333333334e-05,192,,,,,
3.218666666666667e-05,3.218666666666667e-05,193,,,,,
3.208e-05,3.208e-05,194,,,,,
3.1973333333333334e-05,3.1973333333333334e-05,195,,,,,
3.1866666666666664e-05,3.1866666666666664e-05,196,,,,,
,,170,0.12210584431886673,82.78782216881349,88.72943219246758,1,
3.176e-05,3.176e-05,198,,,,,
3.165333333333334e-05,3.165333333333334e-05,199,,,,,
3.154666666666667e-05,3.154666666666667e-05,200,,,,,
3.1440000000000004e-05,3.1440000000000004e-05,201,,,,,
3.1333333333333334e-05,3.1333333333333334e-05,202,,,,,
3.122666666666667e-05,3.122666666666667e-05,203,,,,,
3.112e-05,3.112e-05,204,,,,,
,,177,0.13386188447475433,82.92921978671791,88.91637743449785,1,
3.101333333333333e-05,3.101333333333333e-05,206,,,,,
3.090666666666667e-05,3.090666666666667e-05,207,,,,,
3.08e-05,3.08e-05,208,,,,,
3.069333333333333e-05,3.069333333333333e-05,209,,,,,
3.058666666666667e-05,3.058666666666667e-05,210,,,,,
3.0480000000000003e-05,3.0480000000000003e-05,211,,,,,
3.0373333333333336e-05,3.0373333333333336e-05,212,,,,,
,,184,0.12820206582546234,80.45222392260875,87.73284122290514,1,
3.0266666666666666e-05,3.0266666666666666e-05,214,,,,,
3.016e-05,3.016e-05,215,,,,,
3.0053333333333332e-05,3.0053333333333332e-05,216,,,,,
2.9946666666666666e-05,2.9946666666666666e-05,217,,,,,
2.9840000000000002e-05,2.9840000000000002e-05,218,,,,,
2.9733333333333336e-05,2.9733333333333336e-05,219,,,,,
2.962666666666667e-05,2.962666666666667e-05,220,,,,,
,,191,0.1276497095823288,81.7164260193446,88.40256024373373,1,
2.9520000000000002e-05,2.9520000000000002e-05,222,,,,,
2.941333333333334e-05,2.941333333333334e-05,223,,,,,
2.9306666666666665e-05,2.9306666666666665e-05,224,,,,,
2.9199999999999998e-05,2.9199999999999998e-05,225,,,,,
2.9093333333333335e-05,2.9093333333333335e-05,226,,,,,
2.8986666666666668e-05,2.8986666666666668e-05,227,,,,,
2.888e-05,2.888e-05,228,,,,,
,,198,0.13234689831733704,81.58311924580387,88.33710371360954,1,
2.8773333333333335e-05,2.8773333333333335e-05,230,,,,,
,,199,,,,,0.043909087777137756
2.8666666666666668e-05,2.8666666666666668e-05,232,,,,,
2.8560000000000004e-05,2.8560000000000004e-05,233,,,,,
2.8453333333333338e-05,2.8453333333333338e-05,234,,,,,
2.8346666666666667e-05,2.8346666666666667e-05,235,,,,,
2.824e-05,2.824e-05,236,,,,,
2.8133333333333334e-05,2.8133333333333334e-05,237,,,,,
,,205,0.12550097703933716,83.14599488698343,89.95645013535524,1,
2.8026666666666667e-05,2.8026666666666667e-05,239,,,,,
2.792e-05,2.792e-05,240,,,,,
2.7813333333333337e-05,2.7813333333333337e-05,241,,,,,
2.770666666666667e-05,2.770666666666667e-05,242,,,,,
2.7600000000000003e-05,2.7600000000000003e-05,243,,,,,
2.7493333333333333e-05,2.7493333333333333e-05,244,,,,,
2.7386666666666666e-05,2.7386666666666666e-05,245,,,,,
,,212,0.12044158577919006,86.15966443198593,91.50587138798794,1,
2.728e-05,2.728e-05,247,,,,,
2.7173333333333333e-05,2.7173333333333333e-05,248,,,,,
2.706666666666667e-05,2.706666666666667e-05,249,,,,,
2.6960000000000003e-05,2.6960000000000003e-05,250,,,,,
2.6853333333333336e-05,2.6853333333333336e-05,251,,,,,
2.674666666666667e-05,2.674666666666667e-05,252,,,,,
2.6640000000000002e-05,2.6640000000000002e-05,253,,,,,
,,219,0.11877994239330292,83.70467665064302,90.191690751941,1,
2.6533333333333332e-05,2.6533333333333332e-05,255,,,,,
2.6426666666666665e-05,2.6426666666666665e-05,256,,,,,
2.632e-05,2.632e-05,257,,,,,
2.6213333333333335e-05,2.6213333333333335e-05,258,,,,,
2.610666666666667e-05,2.610666666666667e-05,259,,,,,
2.6000000000000002e-05,2.6000000000000002e-05,260,,,,,
2.5893333333333335e-05,2.5893333333333335e-05,261,,,,,
,,226,0.11596052348613739,84.48743485397729,89.93368656191548,1,
2.578666666666667e-05,2.578666666666667e-05,263,,,,,
2.5679999999999998e-05,2.5679999999999998e-05,264,,,,,
2.557333333333333e-05,2.557333333333333e-05,265,,,,,
2.5466666666666668e-05,2.5466666666666668e-05,266,,,,,
2.536e-05,2.536e-05,267,,,,,
2.5253333333333334e-05,2.5253333333333334e-05,268,,,,,
2.5146666666666668e-05,2.5146666666666668e-05,269,,,,,
,,233,0.12162463366985321,86.82374415449524,92.02674648080922,1,
2.504e-05,2.504e-05,271,,,,,
2.4933333333333334e-05,2.4933333333333334e-05,272,,,,,
2.4826666666666667e-05,2.4826666666666667e-05,273,,,,,
2.472e-05,2.472e-05,274,,,,,
2.4613333333333337e-05,2.4613333333333337e-05,275,,,,,
2.4506666666666667e-05,2.4506666666666667e-05,276,,,,,
2.44e-05,2.44e-05,277,,,,,
,,240,0.12202315032482147,84.57978209540097,90.53296050318124,1,
2.4293333333333333e-05,2.4293333333333333e-05,279,,,,,
2.418666666666667e-05,2.418666666666667e-05,280,,,,,
2.408e-05,2.408e-05,281,,,,,
2.3973333333333333e-05,2.3973333333333333e-05,282,,,,,
2.3866666666666666e-05,2.3866666666666666e-05,283,,,,,
2.3760000000000003e-05,2.3760000000000003e-05,284,,,,,
2.3653333333333336e-05,2.3653333333333336e-05,285,,,,,
,,247,0.11489463597536087,83.0988123229035,89.4380528854723,1,
2.3546666666666666e-05,2.3546666666666666e-05,287,,,,,
2.344e-05,2.344e-05,288,,,,,
,,249,,,,,0.04654953256249428
2.3333333333333336e-05,2.3333333333333336e-05,290,,,,,
2.322666666666667e-05,2.322666666666667e-05,291,,,,,
2.312e-05,2.312e-05,292,,,,,
2.3013333333333335e-05,2.3013333333333335e-05,293,,,,,
2.290666666666667e-05,2.290666666666667e-05,294,,,,,
,,254,0.1187063604593277,83.02919512417793,89.6018235789627,1,
2.2800000000000002e-05,2.2800000000000002e-05,296,,,,,
2.2693333333333332e-05,2.2693333333333332e-05,297,,,,,
2.258666666666667e-05,2.258666666666667e-05,298,,,,,
2.248e-05,2.248e-05,299,,,,,
2.2373333333333335e-05,2.2373333333333335e-05,300,,,,,
2.2266666666666668e-05,2.2266666666666668e-05,301,,,,,
2.216e-05,2.216e-05,302,,,,,
,,261,0.11536302417516708,83.38708843917072,89.4034648738323,1,
2.2053333333333335e-05,2.2053333333333335e-05,304,,,,,
2.1946666666666668e-05,2.1946666666666668e-05,305,,,,,
2.184e-05,2.184e-05,306,,,,,
2.1733333333333334e-05,2.1733333333333334e-05,307,,,,,
2.1626666666666667e-05,2.1626666666666667e-05,308,,,,,
2.152e-05,2.152e-05,309,,,,,
2.1413333333333334e-05,2.1413333333333334e-05,310,,,,,
,,268,0.11554528027772903,86.1259821282936,90.01042845256619,1,
2.1306666666666667e-05,2.1306666666666667e-05,312,,,,,
2.12e-05,2.12e-05,313,,,,,
2.1093333333333334e-05,2.1093333333333334e-05,314,,,,,
2.0986666666666667e-05,2.0986666666666667e-05,315,,,,,
2.0880000000000003e-05,2.0880000000000003e-05,316,,,,,
2.0773333333333333e-05,2.0773333333333333e-05,317,,,,,
2.0666666666666666e-05,2.0666666666666666e-05,318,,,,,
,,275,0.11404412984848022,87.31573253105037,91.1180524586308,1,
2.0560000000000003e-05,2.0560000000000003e-05,320,,,,,
2.0453333333333336e-05,2.0453333333333336e-05,321,,,,,
2.0346666666666666e-05,2.0346666666666666e-05,322,,,,,
2.024e-05,2.024e-05,323,,,,,
2.0133333333333336e-05,2.0133333333333336e-05,324,,,,,
2.002666666666667e-05,2.002666666666667e-05,325,,,,,
1.992e-05,1.992e-05,326,,,,,
,,282,0.11411469429731369,86.38531180163325,90.80940745499723,1,
1.9813333333333332e-05,1.9813333333333332e-05,328,,,,,
1.970666666666667e-05,1.970666666666667e-05,329,,,,,
1.9600000000000002e-05,1.9600000000000002e-05,330,,,,,
1.9493333333333332e-05,1.9493333333333332e-05,331,,,,,
1.938666666666667e-05,1.938666666666667e-05,332,,,,,
1.9280000000000002e-05,1.9280000000000002e-05,333,,,,,
1.9173333333333335e-05,1.9173333333333335e-05,334,,,,,
,,289,0.11578969657421112,84.80800763263282,91.13644724978258,1,
1.9066666666666668e-05,1.9066666666666668e-05,336,,,,,
1.896e-05,1.896e-05,337,,,,,
1.8853333333333335e-05,1.8853333333333335e-05,338,,,,,
1.8746666666666668e-05,1.8746666666666668e-05,339,,,,,
1.864e-05,1.864e-05,340,,,,,
1.8533333333333334e-05,1.8533333333333334e-05,341,,,,,
1.8426666666666668e-05,1.8426666666666668e-05,342,,,,,
,,296,0.10946645587682724,84.10581611562003,90.14927197332216,1,
1.832e-05,1.832e-05,344,,,,,
1.8213333333333334e-05,1.8213333333333334e-05,345,,,,,
1.8106666666666667e-05,1.8106666666666667e-05,346,,,,,
,,299,,,,,0.05175882205367088
1.8e-05,1.8e-05,348,,,,,
1.7893333333333334e-05,1.7893333333333334e-05,349,,,,,
1.7786666666666667e-05,1.7786666666666667e-05,350,,,,,
1.7680000000000004e-05,1.7680000000000004e-05,351,,,,,
,,303,0.10715954750776291,86.74149414690045,90.46330709585956,1,
1.7573333333333333e-05,1.7573333333333333e-05,353,,,,,
1.7466666666666667e-05,1.7466666666666667e-05,354,,,,,
1.736e-05,1.736e-05,355,,,,,
1.7253333333333336e-05,1.7253333333333336e-05,356,,,,,
1.7146666666666666e-05,1.7146666666666666e-05,357,,,,,
1.704e-05,1.704e-05,358,,,,,
1.6933333333333333e-05,1.6933333333333333e-05,359,,,,,
,,310,0.11023883521556854,84.98703794528552,89.77004299635115,1,
1.682666666666667e-05,1.682666666666667e-05,361,,,,,
1.672e-05,1.672e-05,362,,,,,
1.6613333333333332e-05,1.6613333333333332e-05,363,,,,,
1.650666666666667e-05,1.650666666666667e-05,364,,,,,
1.6400000000000002e-05,1.6400000000000002e-05,365,,,,,
1.6293333333333335e-05,1.6293333333333335e-05,366,,,,,
1.6186666666666665e-05,1.6186666666666665e-05,367,,,,,
1.6080000000000002e-05,1.6080000000000002e-05,368,,,,,
1.5973333333333335e-05,1.5973333333333335e-05,369,,,,,
1.586666666666667e-05,1.586666666666667e-05,370,,,,,
,,320,0.11317842453718185,84.42733288291326,90.5642704725697,2,
1.5759999999999998e-05,1.5759999999999998e-05,372,,,,,
1.5653333333333335e-05,1.5653333333333335e-05,373,,,,,
1.5546666666666668e-05,1.5546666666666668e-05,374,,,,,
1.544e-05,1.544e-05,375,,,,,
1.5333333333333334e-05,1.5333333333333334e-05,376,,,,,
1.5226666666666668e-05,1.5226666666666668e-05,377,,,,,
1.5120000000000001e-05,1.5120000000000001e-05,378,,,,,
,,327,0.11634788662195206,84.56612887910407,90.49835313855661,2,
1.5013333333333334e-05,1.5013333333333334e-05,380,,,,,
1.4906666666666666e-05,1.4906666666666666e-05,381,,,,,
1.48e-05,1.48e-05,382,,,,,
1.4693333333333334e-05,1.4693333333333334e-05,383,,,,,
1.4586666666666669e-05,1.4586666666666669e-05,384,,,,,
1.4480000000000002e-05,1.4480000000000002e-05,385,,,,,
1.4373333333333334e-05,1.4373333333333334e-05,386,,,,,
,,334,0.11774254590272903,84.89704331863598,90.08973472185716,2,
1.4266666666666667e-05,1.4266666666666667e-05,388,,,,,
1.4160000000000002e-05,1.4160000000000002e-05,389,,,,,
1.4053333333333335e-05,1.4053333333333335e-05,390,,,,,
1.3946666666666666e-05,1.3946666666666666e-05,391,,,,,
1.384e-05,1.384e-05,392,,,,,
1.3733333333333335e-05,1.3733333333333335e-05,393,,,,,
1.3626666666666668e-05,1.3626666666666668e-05,394,,,,,
,,341,0.12003602832555771,81.85881136617908,89.33333764555572,2,
1.352e-05,1.352e-05,396,,,,,
1.3413333333333333e-05,1.3413333333333333e-05,397,,,,,
1.3306666666666667e-05,1.3306666666666667e-05,398,,,,,
1.32e-05,1.32e-05,399,,,,,
1.3093333333333336e-05,1.3093333333333336e-05,400,,,,,
1.2986666666666667e-05,1.2986666666666667e-05,401,,,,,
1.288e-05,1.288e-05,402,,,,,
,,348,0.12149551510810852,82.62545558382742,89.00169329688752,2,
1.2773333333333334e-05,1.2773333333333334e-05,404,,,,,
,,349,,,,,0.026160987094044685
1.2666666666666668e-05,1.2666666666666668e-05,406,,,,,
1.256e-05,1.256e-05,407,,,,,
1.2453333333333333e-05,1.2453333333333333e-05,408,,,,,
1.2346666666666668e-05,1.2346666666666668e-05,409,,,,,
1.224e-05,1.224e-05,410,,,,,
1.2133333333333335e-05,1.2133333333333335e-05,411,,,,,
,,355,0.11921391636133194,84.20280578108694,89.6892993774385,2,
1.2026666666666666e-05,1.2026666666666666e-05,413,,,,,
1.1920000000000001e-05,1.1920000000000001e-05,414,,,,,
1.1813333333333334e-05,1.1813333333333334e-05,415,,,,,
1.1706666666666668e-05,1.1706666666666668e-05,416,,,,,
1.16e-05,1.16e-05,417,,,,,
1.1493333333333334e-05,1.1493333333333334e-05,418,,,,,
1.1386666666666667e-05,1.1386666666666667e-05,419,,,,,
,,362,0.11726308614015579,86.757297777546,90.42052359232584,2,
1.128e-05,1.128e-05,421,,,,,
1.1173333333333334e-05,1.1173333333333334e-05,422,,,,,
1.1066666666666667e-05,1.1066666666666667e-05,423,,,,,
1.096e-05,1.096e-05,424,,,,,
1.0853333333333333e-05,1.0853333333333333e-05,425,,,,,
1.0746666666666667e-05,1.0746666666666667e-05,426,,,,,
1.064e-05,1.064e-05,427,,,,,
,,369,0.11560104042291641,86.99960753532181,90.53336735169682,2,
1.0533333333333335e-05,1.0533333333333335e-05,429,,,,,
1.0426666666666666e-05,1.0426666666666666e-05,430,,,,,
1.0320000000000001e-05,1.0320000000000001e-05,431,,,,,
1.0213333333333334e-05,1.0213333333333334e-05,432,,,,,
1.0106666666666668e-05,1.0106666666666668e-05,433,,,,,
1e-05,1e-05,434,,,,,
9.893333333333334e-06,9.893333333333334e-06,435,,,,,
,,376,0.11747396737337112,84.98052300546341,89.3777636510507,2,
9.786666666666667e-06,9.786666666666667e-06,437,,,,,
9.68e-06,9.68e-06,438,,,,,
9.573333333333334e-06,9.573333333333334e-06,439,,,,,
9.466666666666667e-06,9.466666666666667e-06,440,,,,,
9.36e-06,9.36e-06,441,,,,,
9.253333333333333e-06,9.253333333333333e-06,442,,,,,
9.146666666666667e-06,9.146666666666667e-06,443,,,,,
,,383,0.12075550109148026,83.57102477593475,89.15189376193682,2,
9.04e-06,9.04e-06,445,,,,,
8.933333333333333e-06,8.933333333333333e-06,446,,,,,
8.826666666666666e-06,8.826666666666666e-06,447,,,,,
8.720000000000001e-06,8.720000000000001e-06,448,,,,,
8.613333333333334e-06,8.613333333333334e-06,449,,,,,
8.506666666666668e-06,8.506666666666668e-06,450,,,,,
8.400000000000001e-06,8.400000000000001e-06,451,,,,,
,,390,0.12113891541957855,85.34072956295665,89.51474276554522,2,
8.293333333333334e-06,8.293333333333334e-06,453,,,,,
8.186666666666667e-06,8.186666666666667e-06,454,,,,,
8.08e-06,8.08e-06,455,,,,,
7.973333333333334e-06,7.973333333333334e-06,456,,,,,
7.866666666666667e-06,7.866666666666667e-06,457,,,,,
7.76e-06,7.76e-06,458,,,,,
7.653333333333333e-06,7.653333333333333e-06,459,,,,,
,,397,0.11779850721359253,84.21096733583445,89.48231967362308,2,
7.5466666666666675e-06,7.5466666666666675e-06,461,,,,,
7.44e-06,7.44e-06,462,,,,,
,,399,,,,,0.01861126348376274
7.333333333333334e-06,7.333333333333334e-06,464,,,,,
7.226666666666668e-06,7.226666666666668e-06,465,,,,,
7.1200000000000004e-06,7.1200000000000004e-06,466,,,,,
7.0133333333333345e-06,7.0133333333333345e-06,467,,,,,
6.906666666666667e-06,6.906666666666667e-06,468,,,,,
,,404,0.11874201893806458,87.32806171563422,90.8213583729916,2,
6.800000000000001e-06,6.800000000000001e-06,470,,,,,
6.693333333333333e-06,6.693333333333333e-06,471,,,,,
6.586666666666667e-06,6.586666666666667e-06,472,,,,,
6.48e-06,6.48e-06,473,,,,,
6.373333333333334e-06,6.373333333333334e-06,474,,,,,
6.266666666666666e-06,6.266666666666666e-06,475,,,,,
6.16e-06,6.16e-06,476,,,,,
,,411,0.11886586993932724,86.96119532669047,91.07243829927276,2,
6.0533333333333335e-06,6.0533333333333335e-06,478,,,,,
5.946666666666667e-06,5.946666666666667e-06,479,,,,,
5.84e-06,5.84e-06,480,,,,,
5.733333333333333e-06,5.733333333333333e-06,481,,,,,
5.626666666666667e-06,5.626666666666667e-06,482,,,,,
5.5200000000000005e-06,5.5200000000000005e-06,483,,,,,
5.413333333333334e-06,5.413333333333334e-06,484,,,,,
,,418,0.11810927093029022,86.42864124047654,90.78907317572617,2,
5.306666666666667e-06,5.306666666666667e-06,486,,,,,
5.2e-06,5.2e-06,487,,,,,
